STATEMENT_ID,STATEMENT_DATE,OPERATION_LABEL,ADDITIONAL_LABEL,DEBIT,CREDIT,COMMENTS,RELATED_INVOICE_ID,CREATED_AT,SOURCE_FILENAME,FILE_BLOB,MIME_TYPE,RELATED_EXPENSE_ID,VALUE_DATE,MATCH_TYPE,GROUPED_INVOICE_IDS,ACTUAL_INVOICE_ID
950,2025-05-14,VIREMENT RECU,REF: FAC-2025-40114 - Consulting IT,,1040.58,Paiement facture FAC-2025-40114,2323.0,2025-07-28 15:45:43.075345,releve_202505.csv,,text/csv,,2025-05-14,MATCHED,,
951,2025-01-05,VIREMENT RECU,REF: FAC-2024-56433 - Consulting IT,,403.7,Paiement facture FAC-2024-56433,2325.0,2025-07-28 15:45:43.075345,releve_202501.csv,,text/csv,,2025-01-05,MATCHED,,
952,2024-01-19,VIREMENT RECU,REF: FAC-2023-87219 - Formation technique,,1901.16,Paiement facture FAC-2023-87219,2329.0,2025-07-28 15:45:43.075345,releve_202401.csv,,text/csv,,2024-01-19,MATCHED,,
953,2025-05-15,VIREMENT RECU,REF: FAC-2025-13175 - Maintenance SaaS,,19975.2,Paiement facture FAC-2025-13175,2330.0,2025-07-28 15:45:43.075345,releve_202505.csv,,text/csv,,2025-05-15,MATCHED,,
954,2025-06-22,VIREMENT RECU,REF: FAC-2025-09347 - Développement logiciel,,1993.95,Paiement facture FAC-2025-09347,2331.0,2025-07-28 15:45:43.075345,releve_202506.csv,,text/csv,,2025-06-22,MATCHED,,
955,2024-08-19,VIREMENT RECU,REF: FAC-2024-45527 - Développement logiciel,,16447.3,Paiement facture FAC-2024-45527,2332.0,2025-07-28 15:45:43.075345,releve_202408.csv,,text/csv,,2024-08-19,MATCHED,,
956,2024-07-09,VIREMENT RECU,REF: FAC-2024-10499 - Développement logiciel,,23088.24,Paiement facture FAC-2024-10499,2337.0,2025-07-28 15:45:43.075345,releve_202407.csv,,text/csv,,2024-07-09,MATCHED,,
957,2024-08-24,VIREMENT RECU,REF: FAC-2024-11943 - Consulting IT,,11908.9,Paiement facture FAC-2024-11943,2339.0,2025-07-28 15:45:43.075345,releve_202408.csv,,text/csv,,2024-08-24,MATCHED,,
958,2023-11-05,VIREMENT RECU,REF: FAC-2023-62242 - Licence logicielle,,10767.29,Paiement facture FAC-2023-62242,2343.0,2025-07-28 15:45:43.075345,releve_202311.csv,,text/csv,,2023-11-05,MATCHED,,
959,2025-06-25,VIREMENT RECU,REF: FAC-2025-62468 - Hébergement cloud,,11165.82,Paiement facture FAC-2025-62468,2345.0,2025-07-28 15:45:43.075345,releve_202506.csv,,text/csv,,2025-06-25,MATCHED,,
960,2024-06-07,VIREMENT RECU,REF: FAC-2024-42901 - Formation technique,,19154.7,Paiement facture FAC-2024-42901,2347.0,2025-07-28 15:45:43.075345,releve_202406.csv,,text/csv,,2024-06-07,MATCHED,,
961,2025-07-17,VIREMENT RECU,REF: FAC-2025-30268 - Maintenance SaaS,,2507.33,Paiement facture FAC-2025-30268,2353.0,2025-07-28 15:45:43.075345,releve_202507.csv,,text/csv,,2025-07-17,MATCHED,,
962,2024-01-02,VIREMENT RECU,REF: FAC-2023-05932 - Hébergement cloud,,18926.3,Paiement facture FAC-2023-05932,2355.0,2025-07-28 15:45:43.075345,releve_202401.csv,,text/csv,,2024-01-02,MATCHED,,
963,2024-09-11,VIREMENT RECU,REF: FAC-2024-75881 - Consulting IT,,36141.12,Paiement facture FAC-2024-75881,2359.0,2025-07-28 15:45:43.075345,releve_202409.csv,,text/csv,,2024-09-11,MATCHED,,
964,2024-08-31,VIREMENT RECU,REF: FAC-2024-78389 - Développement logiciel,,22074.84,Paiement facture FAC-2024-78389,2360.0,2025-07-28 15:45:43.075345,releve_202408.csv,,text/csv,,2024-08-31,MATCHED,,
965,2025-06-14,VIREMENT RECU,REF: FAC-2025-99822 - Développement logiciel,,7153.36,Paiement facture FAC-2025-99822,2364.0,2025-07-28 15:45:43.075345,releve_202506.csv,,text/csv,,2025-06-14,MATCHED,,
966,2025-07-01,VIREMENT RECU,REF: FAC-2025-37608 - Maintenance SaaS,,145.59,Paiement facture FAC-2025-37608,2365.0,2025-07-28 15:45:43.075345,releve_202507.csv,,text/csv,,2025-07-01,MATCHED,,
967,2025-03-14,VIREMENT RECU,REF: FAC-2024-04005 - Maintenance SaaS,,5877.72,Paiement facture FAC-2024-04005,2368.0,2025-07-28 15:45:43.075345,releve_202503.csv,,text/csv,,2025-03-14,MATCHED,,
968,2024-07-15,VIREMENT RECU,REF: FAC-2024-12170 - Licence logicielle,,15991.29,Paiement facture FAC-2024-12170,2369.0,2025-07-28 15:45:43.075345,releve_202407.csv,,text/csv,,2024-07-15,MATCHED,,
969,2024-01-14,VIREMENT RECU,REF: FAC-2023-33097 - Licence logicielle,,6243.6,Paiement facture FAC-2023-33097,2371.0,2025-07-28 15:45:43.075345,releve_202401.csv,,text/csv,,2024-01-14,MATCHED,,
970,2024-01-12,VIREMENT RECU,REF: FAC-2023-36649 - Licence logicielle,,3602.06,Paiement facture FAC-2023-36649,2376.0,2025-07-28 15:45:43.075345,releve_202401.csv,,text/csv,,2024-01-12,MATCHED,,
971,2024-01-10,VIREMENT RECU,REF: FAC-2023-80713 - Licence logicielle,,3942.72,Paiement facture FAC-2023-80713,2378.0,2025-07-28 15:45:43.075345,releve_202401.csv,,text/csv,,2024-01-10,MATCHED,,
972,2025-04-22,VIREMENT RECU,REF: FAC-2025-83688 - Consulting IT,,10831.49,Paiement facture FAC-2025-83688,2380.0,2025-07-28 15:45:43.075345,releve_202504.csv,,text/csv,,2025-04-22,MATCHED,,
973,2024-03-27,VIREMENT RECU,REF: FAC-2024-66337 - Hébergement cloud,,20040.2,Paiement facture FAC-2024-66337,2385.0,2025-07-28 15:45:43.075345,releve_202403.csv,,text/csv,,2024-03-27,MATCHED,,
974,2024-05-05,VIREMENT RECU,REF: FAC-2024-48812 - Formation technique,,8471.2,Paiement facture FAC-2024-48812,2386.0,2025-07-28 15:45:43.075345,releve_202405.csv,,text/csv,,2024-05-05,MATCHED,,
975,2025-03-09,VIREMENT RECU,REF: FAC-2025-79314 - Maintenance SaaS,,4034.71,Paiement facture FAC-2025-79314,2387.0,2025-07-28 15:45:43.075345,releve_202503.csv,,text/csv,,2025-03-09,MATCHED,,
976,2023-09-30,VIREMENT RECU,REF: FAC-2023-40799 - Licence logicielle,,6931.26,Paiement facture FAC-2023-40799,2390.0,2025-07-28 15:45:43.075345,releve_202309.csv,,text/csv,,2023-09-30,MATCHED,,
977,2023-09-17,VIREMENT RECU,REF: FAC-2023-58062 - Hébergement cloud,,1561.48,Paiement facture FAC-2023-58062,2392.0,2025-07-28 15:45:43.075345,releve_202309.csv,,text/csv,,2023-09-17,MATCHED,,
978,2025-10-06,VIREMENT RECU,REF: FAC-2025-26298 - Développement logiciel,,11247.6,Paiement facture FAC-2025-26298,2393.0,2025-07-28 15:45:43.075345,releve_202510.csv,,text/csv,,2025-10-06,MATCHED,,
979,2024-01-25,VIREMENT RECU,REF: FAC-2023-77861 - Licence logicielle,,14155.08,Paiement facture FAC-2023-77861,2394.0,2025-07-28 15:45:43.075345,releve_202401.csv,,text/csv,,2024-01-25,MATCHED,,
980,2024-10-11,VIREMENT RECU,REF: FAC-2024-57886 - Maintenance SaaS,,6610.8,Paiement facture FAC-2024-57886,2396.0,2025-07-28 15:45:43.075345,releve_202410.csv,,text/csv,,2024-10-11,MATCHED,,
981,2023-09-14,VIREMENT RECU,REF: FAC-2023-02121 - Hébergement cloud,,8095.0,Paiement facture FAC-2023-02121,2398.0,2025-07-28 15:45:43.075345,releve_202309.csv,,text/csv,,2023-09-14,MATCHED,,
982,2025-05-30,VIREMENT RECU,REF: FAC-2025-92562 - Consulting IT,,1534.42,Paiement facture FAC-2025-92562,2400.0,2025-07-28 15:45:43.075345,releve_202505.csv,,text/csv,,2025-05-30,MATCHED,,
983,2024-05-13,VIREMENT RECU,REF: FAC-2024-85740 - Consulting IT,,20451.74,Paiement facture FAC-2024-85740,2401.0,2025-07-28 15:45:43.075345,releve_202405.csv,,text/csv,,2024-05-13,MATCHED,,
984,2024-03-29,VIREMENT RECU,REF: FAC-2024-03283 - Formation technique,,23391.66,Paiement facture FAC-2024-03283,2402.0,2025-07-28 15:45:43.075345,releve_202403.csv,,text/csv,,2024-03-29,MATCHED,,
985,2025-04-23,VIREMENT RECU,REF: FAC-2025-52935 - Formation technique,,23852.7,Paiement facture FAC-2025-52935,2403.0,2025-07-28 15:45:43.075345,releve_202504.csv,,text/csv,,2025-04-23,MATCHED,,
986,2024-12-15,VIREMENT RECU,REF: FAC-2024-54241 - Licence logicielle,,3250.49,Paiement facture FAC-2024-54241,2404.0,2025-07-28 15:45:43.075345,releve_202412.csv,,text/csv,,2024-12-15,MATCHED,,
987,2025-06-07,VIREMENT RECU,REF: FAC-2025-17130 - Formation technique,,11083.44,Paiement facture FAC-2025-17130,2406.0,2025-07-28 15:45:43.075345,releve_202506.csv,,text/csv,,2025-06-07,MATCHED,,
988,2025-05-05,VIREMENT RECU,REF: FAC-2025-24920 - Développement logiciel,,20132.74,Paiement facture FAC-2025-24920,2409.0,2025-07-28 15:45:43.075345,releve_202505.csv,,text/csv,,2025-05-05,MATCHED,,
989,2024-07-29,VIREMENT RECU,REF: FAC-2024-08626 - Consulting IT,,6333.12,Paiement facture FAC-2024-08626,2410.0,2025-07-28 15:45:43.075345,releve_202407.csv,,text/csv,,2024-07-29,MATCHED,,
990,2025-06-09,VIREMENT RECU,REF: FAC-2025-21076 - Hébergement cloud,,4262.26,Paiement facture FAC-2025-21076,2411.0,2025-07-28 15:45:43.075345,releve_202506.csv,,text/csv,,2025-06-09,MATCHED,,
991,2025-02-06,VIREMENT RECU,REF: FAC-2024-03281 - Maintenance SaaS,,15113.36,Paiement facture FAC-2024-03281,2412.0,2025-07-28 15:45:43.075345,releve_202502.csv,,text/csv,,2025-02-06,MATCHED,,
992,2023-11-30,VIREMENT RECU,REF: FAC-2023-02252 - Maintenance SaaS,,21444.36,Paiement facture FAC-2023-02252,2414.0,2025-07-28 15:45:43.075345,releve_202311.csv,,text/csv,,2023-11-30,MATCHED,,
993,2025-02-04,VIREMENT RECU,REF: FAC-2024-44341 - Consulting IT,,7043.44,Paiement facture FAC-2024-44341,2415.0,2025-07-28 15:45:43.075345,releve_202502.csv,,text/csv,,2025-02-04,MATCHED,,
994,2025-04-27,VIREMENT RECU,REF: FAC-2025-69602 - Développement logiciel,,3463.69,Paiement facture FAC-2025-69602,2421.0,2025-07-28 15:45:43.075345,releve_202504.csv,,text/csv,,2025-04-27,MATCHED,,
995,2025-08-20,VIREMENT RECU,REF: FAC-2025-62605 - Hébergement cloud,,712.24,Paiement facture FAC-2025-62605,2422.0,2025-07-28 15:45:43.075345,releve_202508.csv,,text/csv,,2025-08-20,MATCHED,,
996,2024-10-25,VIREMENT RECU,REF: FAC-2024-42273 - Maintenance SaaS,,11728.44,Paiement facture FAC-2024-42273,2425.0,2025-07-28 15:45:43.075345,releve_202410.csv,,text/csv,,2024-10-25,MATCHED,,
997,2024-09-14,VIREMENT RECU,REF: FAC-2024-02199 - Développement logiciel,,3083.04,Paiement facture FAC-2024-02199,2428.0,2025-07-28 15:45:43.075345,releve_202409.csv,,text/csv,,2024-09-14,MATCHED,,
998,2025-09-10,VIREMENT RECU,REF: FAC-2025-27375 - Licence logicielle,,5132.71,Paiement facture FAC-2025-27375,2429.0,2025-07-28 15:45:43.075345,releve_202509.csv,,text/csv,,2025-09-10,MATCHED,,
999,2024-08-25,VIREMENT RECU,REF: FAC-2024-64237 - Licence logicielle,,1232.11,Paiement facture FAC-2024-64237,2430.0,2025-07-28 15:45:43.075345,releve_202408.csv,,text/csv,,2024-08-25,MATCHED,,
1000,2024-01-31,VIREMENT RECU,REF: FAC-2023-99318 - Maintenance SaaS,,20793.04,Paiement facture FAC-2023-99318,2431.0,2025-07-28 15:45:43.075345,releve_202401.csv,,text/csv,,2024-01-31,MATCHED,,
1001,2025-04-07,VIREMENT RECU,REF: FAC-2025-72601 - Maintenance SaaS,,1053.32,Paiement facture FAC-2025-72601,2432.0,2025-07-28 15:45:43.075345,releve_202504.csv,,text/csv,,2025-04-07,MATCHED,,
1002,2024-07-21,VIREMENT RECU,REF: FAC-2024-60793 - Consulting IT,,3120.96,Paiement facture FAC-2024-60793,2435.0,2025-07-28 15:45:43.075345,releve_202407.csv,,text/csv,,2024-07-21,MATCHED,,
1003,2024-11-29,VIREMENT RECU,REF: FAC-2024-30089 - Développement logiciel,,15370.84,Paiement facture FAC-2024-30089,2436.0,2025-07-28 15:45:43.075345,releve_202411.csv,,text/csv,,2024-11-29,MATCHED,,
1004,2025-03-09,VIREMENT RECU,REF: FAC-2025-71318 - Maintenance SaaS,,13126.09,Paiement facture FAC-2025-71318,2438.0,2025-07-28 15:45:43.075345,releve_202503.csv,,text/csv,,2025-03-09,MATCHED,,
1005,2024-07-03,VIREMENT RECU,REF: FAC-2024-93978 - Développement logiciel,,8496.89,Paiement facture FAC-2024-93978,2442.0,2025-07-28 15:45:43.075345,releve_202407.csv,,text/csv,,2024-07-03,MATCHED,,
1006,2024-12-03,VIREMENT RECU,REF: FAC-2024-58715 - Licence logicielle,,10627.42,Paiement facture FAC-2024-58715,2445.0,2025-07-28 15:45:43.075345,releve_202412.csv,,text/csv,,2024-12-03,MATCHED,,
1007,2025-05-05,VIREMENT RECU,REF: FAC-2025-64987 - Formation technique,,10700.82,Paiement facture FAC-2025-64987,2448.0,2025-07-28 15:45:43.075345,releve_202505.csv,,text/csv,,2025-05-05,MATCHED,,
1008,2024-02-19,VIREMENT RECU,REF: FAC-2024-27480 - Consulting IT,,3105.49,Paiement facture FAC-2024-27480,2450.0,2025-07-28 15:45:43.075345,releve_202402.csv,,text/csv,,2024-02-19,MATCHED,,
1009,2024-03-18,VIREMENT RECU,REF: FAC-2023-69871 - Développement logiciel,,812.2,Paiement facture FAC-2023-69871,2453.0,2025-07-28 15:45:43.075345,releve_202403.csv,,text/csv,,2024-03-18,MATCHED,,
1010,2024-10-05,VIREMENT RECU,REF: FAC-2024-74834 - Licence logicielle,,11527.5,Paiement facture FAC-2024-74834,2455.0,2025-07-28 15:45:43.075345,releve_202410.csv,,text/csv,,2024-10-05,MATCHED,,
1011,2025-09-19,VIREMENT RECU,REF: FAC-2025-97333 - Développement logiciel,,13734.56,Paiement facture FAC-2025-97333,2460.0,2025-07-28 15:45:43.075345,releve_202509.csv,,text/csv,,2025-09-19,MATCHED,,
1012,2023-12-22,VIREMENT RECU,REF: FAC-2023-33453 - Consulting IT,,2930.04,Paiement facture FAC-2023-33453,2461.0,2025-07-28 15:45:43.075345,releve_202312.csv,,text/csv,,2023-12-22,MATCHED,,
1013,2024-06-27,VIREMENT RECU,REF: FAC-2024-93236 - Maintenance SaaS,,9154.4,Paiement facture FAC-2024-93236,2464.0,2025-07-28 15:45:43.075345,releve_202406.csv,,text/csv,,2024-06-27,MATCHED,,
1014,2025-03-17,VIREMENT RECU,REF: FAC-2024-64700 - Maintenance SaaS,,11071.49,Paiement facture FAC-2024-64700,2465.0,2025-07-28 15:45:43.075345,releve_202503.csv,,text/csv,,2025-03-17,MATCHED,,
1015,2025-03-09,VIREMENT RECU,REF: FAC-2025-92509 - Consulting IT,,16055.76,Paiement facture FAC-2025-92509,2466.0,2025-07-28 15:45:43.075345,releve_202503.csv,,text/csv,,2025-03-09,MATCHED,,
1016,2024-08-11,VIREMENT RECU,REF: FAC-2024-06920 - Formation technique,,3140.47,Paiement facture FAC-2024-06920,2467.0,2025-07-28 15:45:43.075345,releve_202408.csv,,text/csv,,2024-08-11,MATCHED,,
1017,2025-04-10,VIREMENT RECU,REF: FAC-2025-87339 - Hébergement cloud,,1025.0,Paiement facture FAC-2025-87339,2469.0,2025-07-28 15:45:43.075345,releve_202504.csv,,text/csv,,2025-04-10,MATCHED,,
1018,2024-10-22,VIREMENT RECU,REF: FAC-2024-43423 - Consulting IT,,25132.19,Paiement facture FAC-2024-43423,2470.0,2025-07-28 15:45:43.075345,releve_202410.csv,,text/csv,,2024-10-22,MATCHED,,
1019,2025-06-22,VIREMENT RECU,REF: FAC-2025-87805 - Maintenance SaaS,,609.11,Paiement facture FAC-2025-87805,2471.0,2025-07-28 15:45:43.075345,releve_202506.csv,,text/csv,,2025-06-22,MATCHED,,
1020,2025-03-06,VIREMENT RECU,REF: FAC-2024-37411 - Développement logiciel,,7356.58,Paiement facture FAC-2024-37411,2474.0,2025-07-28 15:45:43.075345,releve_202503.csv,,text/csv,,2025-03-06,MATCHED,,
1021,2024-03-07,VIREMENT RECU,REF: FAC-2024-64384 - Formation technique,,4497.78,Paiement facture FAC-2024-64384,2479.0,2025-07-28 15:45:43.075345,releve_202403.csv,,text/csv,,2024-03-07,MATCHED,,
1022,2025-01-10,VIREMENT RECU,REF: FAC-2024-69695 - Formation technique,,1572.18,Paiement facture FAC-2024-69695,2482.0,2025-07-28 15:45:43.075345,releve_202501.csv,,text/csv,,2025-01-10,MATCHED,,
1023,2025-07-15,VIREMENT RECU,REF: FAC-2025-98945 - Développement logiciel,,38195.24,Paiement facture FAC-2025-98945,2484.0,2025-07-28 15:45:43.075345,releve_202507.csv,,text/csv,,2025-07-15,MATCHED,,
1024,2025-01-11,VIREMENT RECU,REF: FAC-2024-98921 - Maintenance SaaS,,20009.85,Paiement facture FAC-2024-98921,2485.0,2025-07-28 15:45:43.075345,releve_202501.csv,,text/csv,,2025-01-11,MATCHED,,
1025,2024-04-01,VIREMENT RECU,REF: FAC-2024-55962 - Licence logicielle,,39955.18,Paiement facture FAC-2024-55962,2487.0,2025-07-28 15:45:43.075345,releve_202404.csv,,text/csv,,2024-04-01,MATCHED,,
1026,2024-06-18,VIREMENT RECU,REF: FAC-2024-50981 - Consulting IT,,7736.75,Paiement facture FAC-2024-50981,2491.0,2025-07-28 15:45:43.075345,releve_202406.csv,,text/csv,,2024-06-18,MATCHED,,
1027,2025-05-26,VIREMENT RECU,REF: FAC-2025-67604 - Consulting IT,,3550.01,Paiement facture FAC-2025-67604,2496.0,2025-07-28 15:45:43.075345,releve_202505.csv,,text/csv,,2025-05-26,MATCHED,,
1028,2024-12-22,VIREMENT RECU,REF: FAC-2024-47522 - Consulting IT,,844.06,Paiement facture FAC-2024-47522,2497.0,2025-07-28 15:45:43.075345,releve_202412.csv,,text/csv,,2024-12-22,MATCHED,,
1029,2025-05-16,VIREMENT RECU,REF: FAC-2025-53927 - Consulting IT,,15054.14,Paiement facture FAC-2025-53927,2498.0,2025-07-28 15:45:43.075345,releve_202505.csv,,text/csv,,2025-05-16,MATCHED,,
1030,2023-11-28,VIREMENT RECU,REF: FAC-2023-86360 - Licence logicielle,,22114.54,Paiement facture FAC-2023-86360,2500.0,2025-07-28 15:45:43.075345,releve_202311.csv,,text/csv,,2023-11-28,MATCHED,,
1031,2023-09-13,VIREMENT RECU,REF: FAC-2023-06178 - Consulting IT,,13930.95,Paiement facture FAC-2023-06178,2502.0,2025-07-28 15:45:43.075345,releve_202309.csv,,text/csv,,2023-09-13,MATCHED,,
1032,2023-09-27,VIREMENT RECU,REF: FAC-2023-04630 - Hébergement cloud,,4286.04,Paiement facture FAC-2023-04630,2505.0,2025-07-28 15:45:43.075345,releve_202309.csv,,text/csv,,2023-09-27,MATCHED,,
1033,2024-12-17,VIREMENT RECU,REF: FAC-2024-82024 - Développement logiciel,,1374.34,Paiement facture FAC-2024-82024,2506.0,2025-07-28 15:45:43.075345,releve_202412.csv,,text/csv,,2024-12-17,MATCHED,,
1034,2025-05-26,VIREMENT RECU,REF: FAC-2025-25071 - Formation technique,,8903.41,Paiement facture FAC-2025-25071,2509.0,2025-07-28 15:45:43.075345,releve_202505.csv,,text/csv,,2025-05-26,MATCHED,,
1035,2024-08-13,VIREMENT RECU,REF: FAC-2024-67344 - Licence logicielle,,9629.6,Paiement facture FAC-2024-67344,2510.0,2025-07-28 15:45:43.075345,releve_202408.csv,,text/csv,,2024-08-13,MATCHED,,
1036,2024-08-31,VIREMENT RECU,REF: FAC-2024-41641 - Développement logiciel,,8747.05,Paiement facture FAC-2024-41641,2511.0,2025-07-28 15:45:43.075345,releve_202408.csv,,text/csv,,2024-08-31,MATCHED,,
1037,2025-09-30,VIREMENT RECU,REF: FAC-2025-32664 - Formation technique,,2322.14,Paiement facture FAC-2025-32664,2513.0,2025-07-28 15:45:43.075345,releve_202509.csv,,text/csv,,2025-09-30,MATCHED,,
1038,2024-03-23,VIREMENT RECU,REF: FAC-2024-89738 - Consulting IT,,21687.85,Paiement facture FAC-2024-89738,2515.0,2025-07-28 15:45:43.075345,releve_202403.csv,,text/csv,,2024-03-23,MATCHED,,
1039,2024-11-08,VIREMENT RECU,REF: FAC-2024-18515 - Hébergement cloud,,488.09,Paiement facture FAC-2024-18515,2516.0,2025-07-28 15:45:43.075345,releve_202411.csv,,text/csv,,2024-11-08,MATCHED,,
1040,2023-11-02,VIREMENT RECU,REF: FAC-2023-13525 - Hébergement cloud,,16310.58,Paiement facture FAC-2023-13525,2520.0,2025-07-28 15:45:43.075345,releve_202311.csv,,text/csv,,2023-11-02,MATCHED,,
1041,2024-06-17,VIREMENT RECU,REF: FAC-2024-03855 - Développement logiciel,,21378.71,Paiement facture FAC-2024-03855,2522.0,2025-07-28 15:45:43.075345,releve_202406.csv,,text/csv,,2024-06-17,MATCHED,,
1042,2025-07-30,VIREMENT RECU,REF: FAC-2025-02737 - Consulting IT,,14823.42,Paiement facture FAC-2025-02737,2524.0,2025-07-28 15:45:43.075345,releve_202507.csv,,text/csv,,2025-07-30,MATCHED,,
1043,2025-05-17,VIREMENT RECU,REF: FAC-2025-33809 - Consulting IT,,635.08,Paiement facture FAC-2025-33809,2526.0,2025-07-28 15:45:43.075345,releve_202505.csv,,text/csv,,2025-05-17,MATCHED,,
1044,2025-03-10,VIREMENT RECU,REF: FAC-2025-98820 - Licence logicielle,,2397.22,Paiement facture FAC-2025-98820,2529.0,2025-07-28 15:45:43.075345,releve_202503.csv,,text/csv,,2025-03-10,MATCHED,,
1045,2025-04-05,VIREMENT RECU,REF: FAC-2025-96235 - Maintenance SaaS,,226.76,Paiement facture FAC-2025-96235,2530.0,2025-07-28 15:45:43.075345,releve_202504.csv,,text/csv,,2025-04-05,MATCHED,,
1046,2025-02-19,VIREMENT RECU,REF: FAC-2024-49756 - Consulting IT,,4053.76,Paiement facture FAC-2024-49756,2533.0,2025-07-28 15:45:43.075345,releve_202502.csv,,text/csv,,2025-02-19,MATCHED,,
1047,2025-03-04,VIREMENT RECU,REF: FAC-2025-53227 - Maintenance SaaS,,15561.15,Paiement facture FAC-2025-53227,2534.0,2025-07-28 15:45:43.075345,releve_202503.csv,,text/csv,,2025-03-04,MATCHED,,
1048,2024-04-14,VIREMENT RECU,REF: FAC-2024-99539 - Licence logicielle,,8821.67,Paiement facture FAC-2024-99539,2536.0,2025-07-28 15:45:43.075345,releve_202404.csv,,text/csv,,2024-04-14,MATCHED,,
1049,2024-01-17,VIREMENT RECU,REF: FAC-2023-75249 - Développement logiciel,,3759.23,Paiement facture FAC-2023-75249,2538.0,2025-07-28 15:45:43.075345,releve_202401.csv,,text/csv,,2024-01-17,MATCHED,,
1050,2024-06-11,VIREMENT RECU,REF: FAC-2024-97027 - Hébergement cloud,,19329.98,Paiement facture FAC-2024-97027,2539.0,2025-07-28 15:45:43.075345,releve_202406.csv,,text/csv,,2024-06-11,MATCHED,,
1051,2024-11-30,VIREMENT RECU,REF: FAC-2024-50696 - Hébergement cloud,,268.54,Paiement facture FAC-2024-50696,2540.0,2025-07-28 15:45:43.075345,releve_202411.csv,,text/csv,,2024-11-30,MATCHED,,
1052,2024-06-18,VIREMENT RECU,REF: FAC-2024-25193 - Consulting IT,,8878.03,Paiement facture FAC-2024-25193,2541.0,2025-07-28 15:45:43.075345,releve_202406.csv,,text/csv,,2024-06-18,MATCHED,,
1053,2023-11-24,VIREMENT RECU,REF: FAC-2023-15501 - Licence logicielle,,1927.62,Paiement facture FAC-2023-15501,2542.0,2025-07-28 15:45:43.075345,releve_202311.csv,,text/csv,,2023-11-24,MATCHED,,
1054,2024-12-06,VIREMENT RECU,REF: FAC-2024-31463 - Maintenance SaaS,,28733.4,Paiement facture FAC-2024-31463,2543.0,2025-07-28 15:45:43.075345,releve_202412.csv,,text/csv,,2024-12-06,MATCHED,,
1055,2025-08-09,VIREMENT RECU,REF: FAC-2025-15309 - Consulting IT,,7625.22,Paiement facture FAC-2025-15309,2548.0,2025-07-28 15:45:43.075345,releve_202508.csv,,text/csv,,2025-08-09,MATCHED,,
1056,2025-06-06,VIREMENT RECU,REF: FAC-2025-29596 - Maintenance SaaS,,17670.96,Paiement facture FAC-2025-29596,2549.0,2025-07-28 15:45:43.075345,releve_202506.csv,,text/csv,,2025-06-06,MATCHED,,
1057,2023-12-01,VIREMENT RECU,REF: FAC-2023-06350 - Développement logiciel,,3763.44,Paiement facture FAC-2023-06350,2553.0,2025-07-28 15:45:43.075345,releve_202312.csv,,text/csv,,2023-12-01,MATCHED,,
1058,2024-06-08,VIREMENT RECU,REF: FAC-2024-63876 - Consulting IT,,10514.52,Paiement facture FAC-2024-63876,2559.0,2025-07-28 15:45:43.075345,releve_202406.csv,,text/csv,,2024-06-08,MATCHED,,
1059,2025-03-03,VIREMENT RECU,REF: FAC-2024-58666 - Licence logicielle,,14579.04,Paiement facture FAC-2024-58666,2561.0,2025-07-28 15:45:43.075345,releve_202503.csv,,text/csv,,2025-03-03,MATCHED,,
1060,2025-08-19,VIREMENT RECU,REF: FAC-2025-13865 - Développement logiciel,,13332.29,Paiement facture FAC-2025-13865,2563.0,2025-07-28 15:45:43.075345,releve_202508.csv,,text/csv,,2025-08-19,MATCHED,,
1061,2025-01-22,VIREMENT RECU,REF: FAC-2024-56916 - Développement logiciel,,1240.11,Paiement facture FAC-2024-56916,2564.0,2025-07-28 15:45:43.075345,releve_202501.csv,,text/csv,,2025-01-22,MATCHED,,
1062,2025-03-08,VIREMENT RECU,REF: FAC-2025-64713 - Consulting IT,,15004.66,Paiement facture FAC-2025-64713,2569.0,2025-07-28 15:45:43.075345,releve_202503.csv,,text/csv,,2025-03-08,MATCHED,,
1063,2024-07-27,VIREMENT RECU,REF: FAC-2024-06133 - Développement logiciel,,7266.5,Paiement facture FAC-2024-06133,2576.0,2025-07-28 15:45:43.075345,releve_202407.csv,,text/csv,,2024-07-27,MATCHED,,
1064,2024-04-08,VIREMENT RECU,REF: FAC-2024-01123 - Formation technique,,7296.91,Paiement facture FAC-2024-01123,2580.0,2025-07-28 15:45:43.075345,releve_202404.csv,,text/csv,,2024-04-08,MATCHED,,
1065,2023-12-13,VIREMENT RECU,REF: FAC-2023-44610 - Consulting IT,,14421.29,Paiement facture FAC-2023-44610,2582.0,2025-07-28 15:45:43.075345,releve_202312.csv,,text/csv,,2023-12-13,MATCHED,,
1066,2025-07-31,VIREMENT RECU,REF: FAC-2025-62777 - Licence logicielle,,12875.62,Paiement facture FAC-2025-62777,2589.0,2025-07-28 15:45:43.075345,releve_202507.csv,,text/csv,,2025-07-31,MATCHED,,
1067,2024-04-29,VIREMENT RECU,REF: FAC-2024-86839 - Hébergement cloud,,13978.42,Paiement facture FAC-2024-86839,2592.0,2025-07-28 15:45:43.075345,releve_202404.csv,,text/csv,,2024-04-29,MATCHED,,
1068,2025-06-13,VIREMENT RECU,REF: FAC-2025-42392 - Licence logicielle,,3868.34,Paiement facture FAC-2025-42392,2593.0,2025-07-28 15:45:43.075345,releve_202506.csv,,text/csv,,2025-06-13,MATCHED,,
