expense_id,title,amount,label,comments,expense_date,type,category,expense_number,status
740,DigitalOcean,307.46,PLATFORM_SERVICES,Scalable cloud hosting for business applications,2024-08-22,monthly,Cloud_Services,EXP202400740,paid
741,Account Maintenance,720.56,TRANSACTION_FEES,Commission for international transfers,2025-04-30,monthly,Banking_Fees,EXP202500741,paid
742,Printer Paper,212.52,BUSINESS_SUPPLIES,Stationery and office supplies,2024-10-08,divers,Office_Supplies,EXP202400742,paid
743,Certification Course,2990.75,PROFESSIONAL_TRAINING,Leadership development program for executives,2024-10-25,quarterly,Training,EXP202400743,unpaid
744,Power BI Pro,12726.71,SOFTWARE_SUITE,Analysis and reporting tools for executives,2024-10-01,annual,Software_Licenses,EXP202400744,paid
745,Google Cloud Platform,833.69,PLATFORM_SERVICES,Cloud computing for product development,2025-02-16,monthly,Cloud_Services,EXP202500745,unpaid
746,Internet Service,1398.43,UTILITIES_OFFICE,Heating and air conditioning charges for office,2025-07-02,monthly,Utilities,EXP202500746,paid
747,Microsoft 365,694.94,SAAS_PLATFORM,User licenses to improve productivity,2025-03-10,monthly,Subscriptions,EXP202500747,paid
748,Windows Server License,22514.02,ENTERPRISE_LICENSE,CRM platform to optimize sales tracking,2024-08-10,annual,Software_Licenses,EXP202400748,paid
749,Transaction Fees,999.71,TRANSACTION_FEES,Corporate credit card services for exec team,2025-02-07,monthly,Banking_Fees,EXP202500749,paid
750,Holiday Celebration,1189.73,CORPORATE_EVENT,Company event to celebrate quarterly results,2024-09-21,divers,Entertainment,EXP202400750,paid
751,Coffee Supplies,784.19,BUSINESS_SUPPLIES,Desk accessories for employee comfort,2024-09-12,divers,Office_Supplies,EXP202400751,paid
752,AWS Hosting,1598.58,PLATFORM_SERVICES,IaaS for data security,2025-06-20,monthly,Cloud_Services,EXP202500752,paid
753,Contract Review,3407.81,REGULATORY_REVIEW,GDPR compliance audit for client data,2024-12-15,quarterly,Legal_Compliance,EXP202400753,unpaid
754,Professional Liability,12632.52,BUSINESS_INSURANCE,Cyber risk coverage for client data,2024-10-06,annual,Insurance,EXP202400754,paid
755,Slack Premium,257.28,SAAS_PLATFORM,User licenses to improve productivity,2024-09-07,monthly,Subscriptions,EXP202400755,paid
756,Google Cloud Platform,735.65,INFRASTRUCTURE_SAAS,PaaS for agile development,2025-04-22,monthly,Cloud_Services,EXP202500756,paid
757,Microsoft 365,559.59,SAAS_PLATFORM,User licenses to improve productivity,2025-04-26,monthly,Subscriptions,EXP202500757,paid
758,Microsoft 365,411.02,DIGITAL_TOOLS,Video communication tool for client meetings,2024-12-01,monthly,Subscriptions,EXP202400758,paid
759,Oracle Database,14010.63,TECH_INFRASTRUCTURE,Server license for IT infrastructure,2025-04-14,annual,Software_Licenses,EXP202500759,paid
760,Printer Equipment,5448.61,EQUIPMENT_UPGRADE,Networking equipment for infrastructure security,2024-08-12,annual,Equipment,EXP202400760,paid
761,Electricity Bill,361.14,FACILITY_COSTS,Phone services for internal teams,2024-10-21,monthly,Utilities,EXP202400761,unpaid
762,Windows Server License,13494.32,TECH_INFRASTRUCTURE,Analysis and reporting tools for executives,2025-07-02,annual,Software_Licenses,EXP202500762,paid
763,SAP License,12983.76,SOFTWARE_SUITE,Analysis and reporting tools for executives,2025-06-08,annual,Software_Licenses,EXP202500763,paid
764,Electricity Bill,485.61,UTILITIES_OFFICE,Heating and air conditioning charges for office,2024-08-19,monthly,Utilities,EXP202400764,unpaid
765,DigitalOcean,179.74,INFRASTRUCTURE_SAAS,Scalable cloud hosting for business applications,2024-09-28,monthly,Cloud_Services,EXP202400765,paid
766,Phone Service,409.98,UTILITIES_OFFICE,Monthly electricity bill for Casablanca office,2024-12-31,monthly,Utilities,EXP202400766,paid
767,Office Heating,1439.73,FACILITY_COSTS,Heating and air conditioning charges for office,2025-06-18,monthly,Utilities,EXP202500767,paid
768,Performance Tool,1113.67,RECRUITMENT_TOOLS,Recruitment platform for sourcing qualified candidates,2025-01-25,monthly,HR_Tools,EXP202500768,paid
769,Workshop Attendance,2394.97,CERTIFICATION_COURSE,Online courses for skills development,2025-06-14,quarterly,Training,EXP202500769,paid
770,Power BI Pro,7201.98,BUSINESS_SOFTWARE,CRM platform to optimize sales tracking,2024-09-04,quarterly,Software_Licenses,EXP202400770,paid
771,SAP License,17322.19,ENTERPRISE_LICENSE,Analysis and reporting tools for executives,2025-04-26,annual,Software_Licenses,EXP202500771,paid
772,Cloudflare,354.24,CLOUD_HOSTING,PaaS for agile development,2024-12-28,monthly,Cloud_Services,EXP202400772,paid
773,Power BI Pro,15354.32,TECH_INFRASTRUCTURE,Analysis and reporting tools for executives,2025-06-15,annual,Software_Licenses,EXP202500773,paid
774,Account Maintenance,500.56,FINANCIAL_SERVICES,Corporate credit card services for exec team,2025-07-19,monthly,Banking_Fees,EXP202500774,paid
775,Transaction Fees,384.08,TRANSACTION_FEES,Commission for international transfers,2025-03-23,monthly,Banking_Fees,EXP202500775,paid
776,Power BI Pro,23234.89,TECH_INFRASTRUCTURE,Analysis and reporting tools for executives,2025-01-04,annual,Software_Licenses,EXP202500776,paid
777,GitHub Enterprise,231.89,SAAS_PLATFORM,Collaborative platform subscription for remote teams,2025-03-10,monthly,Subscriptions,EXP202500777,paid
778,SEO Tools,3822.6,SEO_PACKAGE,Marketing content creation for social media,2024-12-28,quarterly,Marketing,EXP202400778,unpaid
779,Electricity Bill,1032.92,TELECOM_SERVICES,Monthly electricity bill for Casablanca office,2025-01-17,monthly,Utilities,EXP202500779,paid
780,Internet Service,1272.47,FACILITY_COSTS,Heating and air conditioning charges for office,2025-04-16,monthly,Utilities,EXP202500780,paid
781,Vehicle Insurance,7795.52,PROFESSIONAL_COVERAGE,Professional liability insurance,2025-05-18,annual,Insurance,EXP202500781,unpaid
782,Banking Service,295.35,FINANCIAL_SERVICES,Corporate credit card services for exec team,2024-10-19,monthly,Banking_Fees,EXP202400782,paid
783,BambooHR,368.53,HR_SOFTWARE,Performance evaluation and talent development tools,2025-06-06,monthly,HR_Tools,EXP202500783,paid
784,Workshop Attendance,1911.68,CERTIFICATION_COURSE,Management workshop for team leaders,2025-04-11,quarterly,Training,EXP202500784,paid
785,Banking Service,305.05,FINANCIAL_SERVICES,Commission for international transfers,2025-05-15,monthly,Banking_Fees,EXP202500785,paid
786,Facebook Marketing,4180.74,CAMPAIGN_COSTS,Digital ad campaign targeting prospects,2025-02-28,quarterly,Marketing,EXP202500786,paid
787,Laptop Purchase,2330.78,INFRASTRUCTURE_INVESTMENT,High-resolution monitors for workstations,2025-03-07,annual,Equipment,EXP202500787,paid
788,Strategic Consulting,1989.77,PROFESSIONAL_CONSULTING,Organizational performance audit,2025-04-28,divers,Consulting,EXP202500788,paid
789,Microsoft 365,789.61,DIGITAL_TOOLS,Video communication tool for client meetings,2024-08-24,monthly,Subscriptions,EXP202400789,paid
790,Audit Services,3795.07,COMPLIANCE_AUDIT,Regulatory support for IT sector,2025-02-16,quarterly,Legal_Compliance,EXP202500790,paid
791,BambooHR,529.23,EMPLOYEE_PLATFORM,Online training platform for skill growth,2025-03-13,monthly,HR_Tools,EXP202500791,paid
792,Technical Training,1893.99,CERTIFICATION_COURSE,Technical certification for IT team,2025-07-07,quarterly,Training,EXP202500792,paid
793,Phone Service,395.51,UTILITIES_OFFICE,Monthly electricity bill for Casablanca office,2024-10-09,monthly,Utilities,EXP202400793,paid
794,GitHub Enterprise,750.99,SAAS_PLATFORM,User licenses to improve productivity,2024-12-29,monthly,Subscriptions,EXP202400794,unpaid
795,Salesforce License,3939.1,SOFTWARE_SUITE,CRM platform to optimize sales tracking,2024-09-04,annual,Software_Licenses,EXP202400795,paid
796,Workshop Attendance,1986.24,PROFESSIONAL_TRAINING,Online courses for skills development,2025-05-06,quarterly,Training,EXP202500796,unpaid
797,Transaction Fees,953.34,TRANSACTION_FEES,Monthly account maintenance fee,2025-01-17,monthly,Banking_Fees,EXP202500797,unpaid
798,Microsoft 365,79.08,DIGITAL_TOOLS,Creative suite for marketing and comms team,2024-08-23,monthly,Subscriptions,EXP202400798,paid
799,Contract Review,2554.27,LEGAL_SERVICES,Corporate status and governance review,2024-12-10,quarterly,Legal_Compliance,EXP202400799,paid
800,AWS Hosting,1730.95,PLATFORM_SERVICES,Scalable cloud hosting for business applications,2025-06-21,monthly,Cloud_Services,EXP202500800,paid
801,Team Lunch,342.14,CORPORATE_EVENT,Team-building activity to improve cohesion,2024-12-22,divers,Entertainment,EXP202400801,paid
802,Cyber Security Insurance,2553.76,PROFESSIONAL_COVERAGE,Office and equipment insurance,2024-10-04,annual,Insurance,EXP202400802,paid
803,Salesforce License,21127.46,TECH_INFRASTRUCTURE,Server license for IT infrastructure,2025-01-27,annual,Software_Licenses,EXP202500803,paid
804,Windows Server License,2290.62,TECH_PLATFORM,CRM platform to optimize sales tracking,2025-07-08,quarterly,Software_Licenses,EXP202500804,paid
805,Performance Tool,1053.1,RECRUITMENT_TOOLS,Integrated HR system for payroll and leave,2024-11-19,monthly,HR_Tools,EXP202400805,paid
806,Oracle Database,3682.98,TECH_INFRASTRUCTURE,CRM platform to optimize sales tracking,2024-12-17,annual,Software_Licenses,EXP202400806,paid
807,Electricity Bill,1356.83,FACILITY_COSTS,Phone services for internal teams,2024-11-06,monthly,Utilities,EXP202400807,paid
808,Currency Exchange,813.72,FINANCIAL_SERVICES,Monthly account maintenance fee,2025-02-16,monthly,Banking_Fees,EXP202500808,paid
809,Phone Service,806.26,UTILITIES_OFFICE,Heating and air conditioning charges for office,2024-08-17,monthly,Utilities,EXP202400809,paid
810,Banking Service,556.9,BANK_CHARGES,Currency exchange fees for export operations,2024-12-30,monthly,Banking_Fees,EXP202400810,paid
811,Internet Service,496.64,FACILITY_COSTS,Heating and air conditioning charges for office,2024-11-14,monthly,Utilities,EXP202400811,paid
812,Zoom Pro,550.66,SOFTWARE_SUBSCRIPTION,Video communication tool for client meetings,2025-06-13,monthly,Subscriptions,EXP202500812,unpaid
813,Company Party,702.29,BUSINESS_MEAL,Client dinner for business development,2025-03-29,divers,Entertainment,EXP202500813,paid
814,Banking Service,355.23,BANK_CHARGES,Currency exchange fees for export operations,2025-02-09,monthly,Banking_Fees,EXP202500814,paid
815,Internet Service,521.28,TELECOM_SERVICES,Heating and air conditioning charges for office,2024-10-22,monthly,Utilities,EXP202400815,paid
816,Cloudflare,1582.31,CLOUD_HOSTING,Scalable cloud hosting for business applications,2024-09-13,monthly,Cloud_Services,EXP202400816,paid
817,Phone Service,1457.85,FACILITY_COSTS,Monthly electricity bill for Casablanca office,2025-03-19,monthly,Utilities,EXP202500817,paid
818,Legal Consultation,1548.34,COMPLIANCE_PROGRAM,Corporate status and governance review,2024-09-28,annual,Legal_Compliance,EXP202400818,paid
819,Cyber Security Insurance,9611.39,BUSINESS_INSURANCE,Professional liability insurance,2025-05-28,annual,Insurance,EXP202500819,paid
820,Slack Premium,783.97,DIGITAL_TOOLS,Video communication tool for client meetings,2025-07-13,monthly,Subscriptions,EXP202500820,unpaid
821,Performance Tool,1086.66,EMPLOYEE_PLATFORM,Integrated HR system for payroll and leave,2025-01-14,monthly,HR_Tools,EXP202500821,unpaid
822,Water Bill,281.51,UTILITIES_OFFICE,Monthly electricity bill for Casablanca office,2025-01-30,monthly,Utilities,EXP202500822,paid
823,Workday,763.39,RECRUITMENT_TOOLS,Online training platform for skill growth,2024-09-18,monthly,HR_Tools,EXP202400823,paid
824,IT Consulting,5550.26,BUSINESS_ADVISORY,Organizational performance audit,2025-02-21,divers,Consulting,EXP202500824,paid
825,Salesforce License,1178.02,SOFTWARE_LICENSE,Analysis and reporting tools for executives,2024-10-11,quarterly,Software_Licenses,EXP202400825,paid
826,Water Bill,340.72,UTILITIES_OFFICE,Heating and air conditioning charges for office,2025-04-14,monthly,Utilities,EXP202500826,paid
827,Microsoft 365,779.12,DIGITAL_TOOLS,Video communication tool for client meetings,2024-08-15,monthly,Subscriptions,EXP202400827,paid
828,AWS Hosting,1491.62,PLATFORM_SERVICES,Cloud computing for product development,2025-07-21,monthly,Cloud_Services,EXP202500828,paid
829,DigitalOcean,292.96,CLOUD_HOSTING,IaaS for data security,2024-09-15,monthly,Cloud_Services,EXP202400829,paid
830,Content Creation,3056.54,CAMPAIGN_COSTS,Corporate and e-commerce website development,2025-01-02,quarterly,Marketing,EXP202500830,paid
831,Coffee Supplies,280.99,WORKPLACE_SUPPLIES,Coffee and snacks for team,2024-11-28,divers,Office_Supplies,EXP202400831,paid
832,Power BI Pro,3161.68,TECH_PLATFORM,CRM platform to optimize sales tracking,2024-12-12,quarterly,Software_Licenses,EXP202400832,unpaid
833,Compliance Review,3654.45,LEGAL_CONSULTATION,Regulatory support for IT sector,2024-08-14,annual,Legal_Compliance,EXP202400833,paid
834,ATS Software,250.87,HR_SOFTWARE,Performance evaluation and talent development tools,2024-12-26,monthly,HR_Tools,EXP202400834,paid
835,Oracle Database,3501.14,BUSINESS_SOFTWARE,Database system for clients and projects,2024-08-01,quarterly,Software_Licenses,EXP202400835,paid
836,Printer Equipment,4637.23,OFFICE_HARDWARE,Ergonomic furniture for employee well-being,2024-12-29,divers,Equipment,EXP202400836,paid
837,Office Heating,1090.16,UTILITIES_OFFICE,Heating and air conditioning charges for office,2025-01-09,monthly,Utilities,EXP202500837,paid
838,Internet Service,1200.2,UTILITIES_OFFICE,Monthly electricity bill for Casablanca office,2024-10-31,monthly,Utilities,EXP202400838,unpaid
839,Salesforce License,17277.57,TECH_INFRASTRUCTURE,Server license for IT infrastructure,2025-05-23,annual,Software_Licenses,EXP202500839,paid
840,AWS Hosting,1901.65,INFRASTRUCTURE_SAAS,PaaS for agile development,2025-03-31,monthly,Cloud_Services,EXP202500840,paid
841,Oracle Database,4502.18,SOFTWARE_LICENSE,Analysis and reporting tools for executives,2024-08-19,quarterly,Software_Licenses,EXP202400841,paid
842,SAP License,2403.49,SOFTWARE_LICENSE,CRM platform to optimize sales tracking,2025-04-28,quarterly,Software_Licenses,EXP202500842,paid
843,Team Building Event,1831.75,CORPORATE_EVENT,Company event to celebrate quarterly results,2024-08-06,divers,Entertainment,EXP202400843,paid
844,Transaction Fees,760.01,FINANCIAL_SERVICES,Monthly account maintenance fee,2024-09-20,monthly,Banking_Fees,EXP202400844,paid
845,Zoom Pro,680.35,SOFTWARE_SUBSCRIPTION,Creative suite for marketing and comms team,2024-09-18,monthly,Subscriptions,EXP202400845,paid
846,Microsoft 365,238.19,SAAS_PLATFORM,User licenses to improve productivity,2024-08-27,monthly,Subscriptions,EXP202400846,paid
847,Legal Consultation,6383.79,LEGAL_CONSULTATION,Legal advice on client and supplier contracts,2024-11-20,annual,Legal_Compliance,EXP202400847,unpaid
848,Oracle Database,21249.54,TECH_INFRASTRUCTURE,Database system for clients and projects,2025-06-09,annual,Software_Licenses,EXP202500848,paid
849,Office Chair,794.37,OFFICE_HARDWARE,Networking equipment for infrastructure security,2024-10-26,divers,Equipment,EXP202400849,paid
850,Oracle Database,11921.39,TECH_INFRASTRUCTURE,Server license for IT infrastructure,2025-06-03,annual,Software_Licenses,EXP202500850,paid
851,Electricity Bill,499.3,UTILITIES_OFFICE,Heating and air conditioning charges for office,2025-05-11,monthly,Utilities,EXP202500851,paid
852,DigitalOcean,1643.11,PLATFORM_SERVICES,Scalable cloud hosting for business applications,2025-02-12,monthly,Cloud_Services,EXP202500852,paid
853,Office Insurance,12956.14,BUSINESS_INSURANCE,Professional liability insurance,2025-05-02,annual,Insurance,EXP202500853,paid
854,Equipment Repair,2144.96,REPAIR_SERVICE,Repair of faulty IT equipment,2024-09-21,divers,Maintenance,EXP202400854,paid
855,Power BI Pro,17609.73,ENTERPRISE_LICENSE,Database system for clients and projects,2025-06-22,annual,Software_Licenses,EXP202500855,paid
856,GitHub Enterprise,261.74,DIGITAL_TOOLS,Collaborative platform subscription for remote teams,2025-03-30,monthly,Subscriptions,EXP202500856,paid
857,Printer Equipment,3560.87,TECH_PURCHASE,IT equipment renewal for development team,2025-05-30,divers,Equipment,EXP202500857,paid
858,Azure Services,452.75,CLOUD_HOSTING,IaaS for data security,2024-08-16,monthly,Cloud_Services,EXP202400858,paid
859,Azure Services,1428.1,INFRASTRUCTURE_SAAS,Scalable cloud hosting for business applications,2025-06-07,monthly,Cloud_Services,EXP202500859,paid
860,GitHub Enterprise,735.04,SOFTWARE_SUBSCRIPTION,Collaborative platform subscription for remote teams,2025-05-24,monthly,Subscriptions,EXP202500860,paid
861,Professional Liability,2510.66,RISK_MANAGEMENT,Professional liability insurance,2025-02-11,annual,Insurance,EXP202500861,paid
862,Cloudflare,438.3,PLATFORM_SERVICES,Cloud computing for product development,2024-11-03,monthly,Cloud_Services,EXP202400862,paid
863,Strategic Consulting,2059.3,PROFESSIONAL_CONSULTING,Technical architecture expertise,2025-06-25,divers,Consulting,EXP202500863,paid
864,Phone Service,1151.57,FACILITY_COSTS,High-speed professional internet subscription,2025-04-20,monthly,Utilities,EXP202500864,paid
865,Audit Services,3324.69,LEGAL_SERVICES,GDPR compliance audit for client data,2025-03-29,quarterly,Legal_Compliance,EXP202500865,unpaid
866,Business Trip,7187.87,CONFERENCE_TRAVEL,Business trip for new market development,2024-11-15,divers,Travel,EXP202400866,paid
867,Printer Equipment,2490.15,INFRASTRUCTURE_INVESTMENT,IT equipment renewal for development team,2025-01-30,annual,Equipment,EXP202500867,unpaid
868,ATS Software,144.51,HR_SOFTWARE,Integrated HR system for payroll and leave,2024-11-29,monthly,HR_Tools,EXP202400868,paid
869,Office Insurance,7431.97,PROFESSIONAL_COVERAGE,Legal protection for commercial disputes,2025-06-04,annual,Insurance,EXP202500869,paid
870,Currency Exchange,282.29,FINANCIAL_SERVICES,Currency exchange fees for export operations,2025-04-10,monthly,Banking_Fees,EXP202500870,unpaid
871,International Transfer,700.55,FINANCIAL_SERVICES,Currency exchange fees for export operations,2025-05-14,monthly,Banking_Fees,EXP202500871,paid
872,Legal Consultation,3874.6,COMPLIANCE_PROGRAM,Regulatory support for IT sector,2025-04-06,annual,Legal_Compliance,EXP202500872,paid
873,Azure Services,1643.87,CLOUD_HOSTING,Cloud computing for product development,2024-07-31,monthly,Cloud_Services,EXP202400873,paid
874,Phone Service,930.7,TELECOM_SERVICES,Phone services for internal teams,2025-01-02,monthly,Utilities,EXP202500874,paid
875,Performance Tool,742.92,HR_SOFTWARE,Performance evaluation and talent development tools,2025-06-23,monthly,HR_Tools,EXP202500875,paid
876,Currency Exchange,332.32,TRANSACTION_FEES,Corporate credit card services for exec team,2024-09-16,monthly,Banking_Fees,EXP202400876,paid
877,Workday,462.74,RECRUITMENT_TOOLS,Performance evaluation and talent development tools,2024-12-22,monthly,HR_Tools,EXP202400877,paid
878,Salesforce License,1742.86,BUSINESS_SOFTWARE,Server license for IT infrastructure,2025-06-28,quarterly,Software_Licenses,EXP202500878,paid
879,Account Maintenance,287.18,BANK_CHARGES,Monthly account maintenance fee,2025-01-17,monthly,Banking_Fees,EXP202500879,unpaid
880,Printer Paper,737.19,BUSINESS_SUPPLIES,Stationery and office supplies,2025-06-24,divers,Office_Supplies,EXP202500880,paid
881,Water Bill,859.8,TELECOM_SERVICES,Heating and air conditioning charges for office,2025-03-03,monthly,Utilities,EXP202500881,paid
882,Oracle Database,18877.21,SOFTWARE_SUITE,Server license for IT infrastructure,2024-07-30,annual,Software_Licenses,EXP202400882,paid
883,Windows Server License,11613.44,TECH_INFRASTRUCTURE,Server license for IT infrastructure,2025-02-18,annual,Software_Licenses,EXP202500883,paid
884,Banking Service,297.1,BANK_CHARGES,Commission for international transfers,2025-02-10,monthly,Banking_Fees,EXP202500884,paid
885,Strategic Consulting,4198.81,BUSINESS_ADVISORY,Digital transformation support,2025-04-27,divers,Consulting,EXP202500885,paid
886,GitHub Enterprise,308.65,SOFTWARE_SUBSCRIPTION,User licenses to improve productivity,2025-02-25,monthly,Subscriptions,EXP202500886,unpaid
887,Printer Equipment,6938.14,INFRASTRUCTURE_INVESTMENT,Ergonomic furniture for employee well-being,2024-10-17,annual,Equipment,EXP202400887,paid
888,Banking Service,682.14,TRANSACTION_FEES,Commission for international transfers,2025-05-25,monthly,Banking_Fees,EXP202500888,paid
889,Azure Services,463.08,PLATFORM_SERVICES,PaaS for agile development,2024-11-07,monthly,Cloud_Services,EXP202400889,paid
890,Laptop Purchase,4177.7,EQUIPMENT_UPGRADE,Ergonomic furniture for employee well-being,2025-05-02,annual,Equipment,EXP202500890,paid
891,Laptop Purchase,6591.76,INFRASTRUCTURE_INVESTMENT,Networking equipment for infrastructure security,2024-09-03,annual,Equipment,EXP202400891,paid
892,Vehicle Insurance,7983.56,BUSINESS_INSURANCE,Legal protection for commercial disputes,2025-02-06,annual,Insurance,EXP202500892,paid
893,Website Development,4597.74,CAMPAIGN_COSTS,SEO tools to improve online visibility,2024-10-09,quarterly,Marketing,EXP202400893,paid
894,Adobe Creative Suite,304.14,SOFTWARE_SUBSCRIPTION,Video communication tool for client meetings,2025-01-01,monthly,Subscriptions,EXP202500894,paid
895,Content Creation,4753.48,SEO_PACKAGE,Corporate and e-commerce website development,2024-09-10,quarterly,Marketing,EXP202400895,paid
896,Car Rental,2359.23,PROFESSIONAL_TRIP,External training outside Casablanca,2024-08-01,divers,Travel,EXP202400896,paid
897,Internet Service,762.63,UTILITIES_OFFICE,High-speed professional internet subscription,2025-03-16,monthly,Utilities,EXP202500897,paid
898,Desk Accessories,653.95,WORKPLACE_SUPPLIES,Stationery and office supplies,2024-10-11,divers,Office_Supplies,EXP202400898,paid
899,Printer Equipment,5174.61,EQUIPMENT_UPGRADE,Networking equipment for infrastructure security,2025-03-26,annual,Equipment,EXP202500899,paid
900,Currency Exchange,782.31,TRANSACTION_FEES,Commission for international transfers,2025-07-08,monthly,Banking_Fees,EXP202500900,paid
901,AWS Hosting,1942.18,CLOUD_HOSTING,PaaS for agile development,2024-11-17,monthly,Cloud_Services,EXP202400901,paid
902,Cyber Security Insurance,7451.92,PROFESSIONAL_COVERAGE,Cyber risk coverage for client data,2024-08-10,annual,Insurance,EXP202400902,paid
903,Banking Service,681.07,BANK_CHARGES,Commission for international transfers,2025-07-06,monthly,Banking_Fees,EXP202500903,paid
904,Office Insurance,3761.87,RISK_MANAGEMENT,Legal protection for commercial disputes,2024-09-21,annual,Insurance,EXP202400904,paid
905,Software Support,2231.62,MAINTENANCE_CONTRACT,Preventive maintenance of servers and infrastructure,2025-06-08,divers,Maintenance,EXP202500905,paid
906,ATS Software,171.54,EMPLOYEE_PLATFORM,Recruitment platform for sourcing qualified candidates,2025-02-22,monthly,HR_Tools,EXP202500906,unpaid
907,Coffee Supplies,650.86,WORKPLACE_SUPPLIES,Coffee and snacks for team,2024-09-21,divers,Office_Supplies,EXP202400907,paid
908,Adobe Creative Suite,607.74,SOFTWARE_SUBSCRIPTION,Collaborative platform subscription for remote teams,2025-04-14,monthly,Subscriptions,EXP202500908,unpaid
909,SAP License,1221.52,BUSINESS_SOFTWARE,Server license for IT infrastructure,2025-05-04,quarterly,Software_Licenses,EXP202500909,paid
910,AWS Hosting,1823.35,PLATFORM_SERVICES,Cloud computing for product development,2025-01-27,monthly,Cloud_Services,EXP202500910,paid
911,Laptop Purchase,1336.54,EQUIPMENT_UPGRADE,Ergonomic furniture for employee well-being,2024-11-09,annual,Equipment,EXP202400911,paid
912,Compliance Review,2255.13,LEGAL_SERVICES,GDPR compliance audit for client data,2024-12-26,quarterly,Legal_Compliance,EXP202400912,unpaid
913,Network Equipment,3009.68,IT_EQUIPMENT,IT equipment renewal for development team,2025-04-22,divers,Equipment,EXP202500913,paid
914,Performance Tool,663.34,RECRUITMENT_TOOLS,Online training platform for skill growth,2024-09-17,monthly,HR_Tools,EXP202400914,unpaid
915,Compliance Review,1757.69,LEGAL_SERVICES,Regulatory support for IT sector,2025-06-28,quarterly,Legal_Compliance,EXP202500915,unpaid
916,Audit Services,3333.68,COMPLIANCE_AUDIT,GDPR compliance audit for client data,2024-10-08,quarterly,Legal_Compliance,EXP202400916,paid
917,Currency Exchange,290.95,BANK_CHARGES,Corporate credit card services for exec team,2024-08-20,monthly,Banking_Fees,EXP202400917,paid
918,Compliance Review,1866.04,COMPLIANCE_PROGRAM,GDPR compliance audit for client data,2024-08-14,annual,Legal_Compliance,EXP202400918,paid
919,HR Consulting,7480.74,EXPERT_SERVICES,Organizational performance audit,2025-05-09,divers,Consulting,EXP202500919,paid
920,Banking Service,220.26,FINANCIAL_SERVICES,Currency exchange fees for export operations,2024-12-20,monthly,Banking_Fees,EXP202400920,paid
921,BambooHR,423.43,HR_SOFTWARE,Online training platform for skill growth,2025-06-29,monthly,HR_Tools,EXP202500921,paid
922,Internet Service,467.84,FACILITY_COSTS,Phone services for internal teams,2025-01-27,monthly,Utilities,EXP202500922,paid
923,Adobe Creative Suite,431.11,DIGITAL_TOOLS,Collaborative platform subscription for remote teams,2025-05-17,monthly,Subscriptions,EXP202500923,paid
924,Team Building Event,1537.03,TEAM_ACTIVITY,Team-building activity to improve cohesion,2025-04-28,divers,Entertainment,EXP202500924,paid
925,Windows Server License,16368.43,ENTERPRISE_LICENSE,Server license for IT infrastructure,2024-11-09,annual,Software_Licenses,EXP202400925,paid
926,International Transfer,838.7,BANK_CHARGES,Monthly account maintenance fee,2024-08-14,monthly,Banking_Fees,EXP202400926,paid
927,Audit Services,3716.17,COMPLIANCE_PROGRAM,Corporate status and governance review,2025-05-22,annual,Legal_Compliance,EXP202500927,paid
928,Banking Service,332.77,BANK_CHARGES,Corporate credit card services for exec team,2025-04-08,monthly,Banking_Fees,EXP202500928,paid
929,Laptop Purchase,2209.72,INFRASTRUCTURE_INVESTMENT,Ergonomic furniture for employee well-being,2024-12-20,annual,Equipment,EXP202400929,paid
930,Electricity Bill,506.53,FACILITY_COSTS,Phone services for internal teams,2025-07-06,monthly,Utilities,EXP202500930,unpaid
931,AWS Hosting,1416.26,INFRASTRUCTURE_SAAS,Scalable cloud hosting for business applications,2025-04-07,monthly,Cloud_Services,EXP202500931,paid
932,DigitalOcean,1146.22,PLATFORM_SERVICES,PaaS for agile development,2025-03-24,monthly,Cloud_Services,EXP202500932,unpaid
933,Slack Premium,546.74,SAAS_PLATFORM,Collaborative platform subscription for remote teams,2024-08-16,monthly,Subscriptions,EXP202400933,paid
934,Audit Services,2235.7,COMPLIANCE_PROGRAM,Legal advice on client and supplier contracts,2024-08-05,annual,Legal_Compliance,EXP202400934,paid
935,Windows Server License,12777.54,ENTERPRISE_LICENSE,Database system for clients and projects,2025-07-04,annual,Software_Licenses,EXP202500935,paid
936,Cloudflare,1570.07,CLOUD_HOSTING,Cloud computing for product development,2025-05-16,monthly,Cloud_Services,EXP202500936,paid
937,AWS Hosting,560.07,PLATFORM_SERVICES,IaaS for data security,2024-08-23,monthly,Cloud_Services,EXP202400937,paid
938,Workday,133.42,RECRUITMENT_TOOLS,Online training platform for skill growth,2024-07-22,monthly,HR_Tools,EXP202400938,paid
939,Workday,683.12,RECRUITMENT_TOOLS,Performance evaluation and talent development tools,2025-06-19,monthly,HR_Tools,EXP202500939,paid
940,Workday,466.37,RECRUITMENT_TOOLS,Integrated HR system for payroll and leave,2025-07-21,monthly,HR_Tools,EXP202500940,paid
941,Team Lunch,353.6,BUSINESS_MEAL,Team-building activity to improve cohesion,2024-12-14,divers,Entertainment,EXP202400941,paid
942,Account Maintenance,855.96,TRANSACTION_FEES,Corporate credit card services for exec team,2024-08-21,monthly,Banking_Fees,EXP202400942,paid
943,Google Cloud Platform,1063.88,INFRASTRUCTURE_SAAS,IaaS for data security,2025-04-01,monthly,Cloud_Services,EXP202500943,paid
944,Windows Server License,2732.83,TECH_PLATFORM,CRM platform to optimize sales tracking,2024-10-04,quarterly,Software_Licenses,EXP202400944,paid
